target,n_stocks,stocks,ticker,weight
CVX,3,COP|HAL|VLO,VLO,0.23650125327622
CVX,3,COP|HAL|OXY,COP,0.7836338501582477
CVX,3,COP|HAL|OXY,HAL,0.15484867156108073
CVX,3,COP|HAL|OXY,OXY,0.06151747828067164
CVX,3,COP|HAL|BKR,COP,0.7086378951126638
CVX,3,COP|HAL|BKR,HAL,5.187018010748522e-19
CVX,3,COP|HAL|BKR,BKR,0.2913621048873361
CVX,3,COP|HAL|E,COP,0.49908526230694994
CVX,3,COP|HAL|E,HAL,0.09446581427229665
CVX,3,COP|HAL|E,E,0.4064489234207534
CVX,3,COP|HAL|DVN,COP,0.8306610733097866
CVX,3,COP|HAL|DVN,HAL,0.16933892669021341
CVX,3,COP|HAL|DVN,DVN,2.655926262824108e-18
CVX,3,COP|HAL|CNQ,COP,0.6380004774682827
CVX,3,COP|HAL|CNQ,HAL,0.09495041564869199
CVX,3,COP|HAL|CNQ,CNQ,0.2670491068830253
CVX,3,COP|HAL|OKE,COP,0.5378369076321899
CVX,3,COP|HAL|OKE,HAL,0.05961852314754398
CVX,3,COP|HAL|OKE,OKE,0.40254456922026605
CVX,3,COP|HAL|PBA,COP,0.46962425059366275
CVX,3,COP|HAL|PBA,HAL,0.08375064675747841
CVX,3,COP|HAL|PBA,PBA,0.4466251026488588
CVX,3,COP|HAL|FANG,COP,0.8306610663282094
CVX,3,COP|HAL|FANG,HAL,0.1693389336717906
CVX,3,COP|HAL|FANG,FANG,1.5865112878561856e-18
CVX,3,COP|KMI|EOG,COP,0.47919588786571393
CVX,3,COP|KMI|EOG,KMI,0.5005670984695503
CVX,3,COP|KMI|EOG,EOG,0.020237013664735896
CVX,3,COP|KMI|SLB,COP,0.4247159562093307
CVX,3,COP|KMI|SLB,KMI,0.4774541454243013
CVX,3,COP|KMI|SLB,SLB,0.09782989836636792
CVX,3,COP|KMI|VLO,COP,0.4148261029004872
CVX,3,COP|KMI|VLO,KMI,0.45917194992289706
CVX,3,COP|KMI|VLO,VLO,0.12600194717661575
CVX,3,COP|KMI|OXY,COP,0.47197347343371204
CVX,3,COP|KMI|OXY,KMI,0.49975590659068553
CVX,3,COP|KMI|OXY,OXY,0.028270619975602266
CVX,3,COP|KMI|BKR,COP,0.44016560614343014
CVX,3,COP|KMI|BKR,KMI,0.44088634047029923
CVX,3,COP|KMI|BKR,BKR,0.11894805338627058
CVX,3,COP|KMI|E,COP,0.4204856130510921
CVX,3,COP|KMI|E,KMI,0.3822653566473277
CVX,3,COP|KMI|E,E,0.19724903030158028
CVX,3,COP|KMI|DVN,COP,0.49568146250860773
CVX,3,COP|KMI|DVN,KMI,0.5043140599738214
CVX,3,COP|KMI|DVN,DVN,4.47751757091498e-06
CVX,3,COP|KMI|CNQ,COP,0.43382507096134126
CVX,3,COP|KMI|CNQ,KMI,0.47466096300464916
CVX,3,COP|KMI|CNQ,CNQ,0.09151396603400955
CVX,3,COP|KMI|OKE,COP,0.4759319823925237
CVX,3,COP|KMI|OKE,KMI,0.4414590223886989
CVX,3,COP|KMI|OKE,OKE,0.08260899521877743
CVX,3,COP|KMI|PBA,COP,0.45704418121927093
CVX,3,COP|KMI|PBA,KMI,0.33811081219530364
CVX,3,COP|KMI|PBA,PBA,0.2048450065854254
CVX,3,COP|KMI|FANG,COP,0.4956859574255524
CVX,3,COP|KMI|FANG,KMI,0.5043140425744478
CVX,3,COP|KMI|FANG,FANG,1.062203748494025e-18
CVX,3,COP|EOG|SLB,COP,0.6817864441111481
CVX,3,COP|EOG|SLB,EOG,0.12446497337696297
CVX,3,COP|EOG|SLB,SLB,0.19374858251188898
CVX,3,COP|EOG|VLO,COP,0.6132006525234596
CVX,3,COP|EOG|VLO,EOG,0.14127866517655926
CVX,3,COP|EOG|VLO,VLO,0.24552068229998117
CVX,3,COP|EOG|OXY,COP,0.7772801901423885
CVX,3,COP|EOG|OXY,EOG,0.1654309366748801
CVX,3,COP|EOG|OXY,OXY,0.05728887318273147
CVX,3,COP|EOG|BKR,COP,0.6367624613076566
CVX,3,COP|EOG|BKR,EOG,0.08483457677850348
CVX,3,COP|EOG|BKR,BKR,0.27840296191384
CVX,3,COP|EOG|E,COP,0.4885890878910976
CVX,3,COP|EOG|E,EOG,0.09969593513108008
CVX,3,COP|EOG|E,E,0.4117149769778224
CVX,3,COP|EOG|DVN,COP,0.8071741062905685
CVX,3,COP|EOG|DVN,EOG,0.19282589370943154
CVX,3,COP|EOG|DVN,DVN,3.3471847543404432e-18
CVX,3,COP|EOG|CNQ,COP,0.6221781991501482
CVX,3,COP|EOG|CNQ,EOG,0.09844252262450613
CVX,3,COP|EOG|CNQ,CNQ,0.2793792782253457
CVX,3,COP|EOG|OKE,COP,0.5334109051330395
CVX,3,COP|EOG|OKE,EOG,0.05783852179492668
CVX,3,COP|EOG|OKE,OKE,0.4087505730720339
CVX,3,COP|EOG|PBA,COP,0.4679702838662807
CVX,3,COP|EOG|PBA,EOG,0.08023956189420338
CVX,3,COP|EOG|PBA,PBA,0.4517901542395159
CVX,3,COP|EOG|FANG,COP,0.8071741056034777
CVX,3,COP|EOG|FANG,EOG,0.1928258943965224
CVX,3,COP|EOG|FANG,FANG,6.470895130224067e-19
CVX,3,COP|SLB|VLO,COP,0.6335460085187956
CVX,3,COP|SLB|VLO,SLB,0.14879579181440492
CVX,3,COP|SLB|VLO,VLO,0.2176581996667995
CVX,3,COP|SLB|OXY,COP,0.7309190381962556
CVX,3,COP|SLB|OXY,SLB,0.2053652013067097
CVX,3,COP|SLB|OXY,OXY,0.06371576049703477
CVX,3,COP|SLB|BKR,COP,0.6705090641921595
CVX,3,COP|SLB|BKR,SLB,0.07036536648441506
CVX,3,COP|SLB|BKR,BKR,0.25912556932342556
CVX,3,COP|SLB|E,COP,0.4864930094219563
CVX,3,COP|SLB|E,SLB,0.12118817756912309
CVX,3,COP|SLB|E,E,0.3923188130089207
