target,n_stocks,stocks,validation_correlation,validation_r_squared,validation_tracking_error,test_correlation,test_r_squared,test_tracking_error,test_rmse,test_target_volatility,test_basket_volatility,test_volatility_reduction,test_target_final_wealth,test_basket_final_wealth,test_target_max_drawdown,test_basket_max_drawdown
CVX,2,COP|FANG,0.8115522201484157,0.4072046657942292,0.012084492344912672,0.811304557834603,0.42874616465107007,0.010902736410891543,0.01088551294349287,0.2290430498248491,0.29548164941144306,-0.29007035855224617,142.36332202095844,151.70997035509737,-0.20821596021767708,-0.2192844596116046
CVX,2,SU|HAL,0.816266142299542,0.4825378338970755,0.011300131695350933,0.7181856022454215,0.3618792162981622,0.011503260788186177,0.011504977642227755,0.2290430498248491,0.25362413074966694,-0.10732078944816337,142.36332202095844,173.81300063813026,-0.20821596021767708,-0.22690155880973828
CVX,2,SU|KMI,0.6453298009570141,0.34152751294297323,0.012715792965335366,0.633620083475295,0.37336961000654345,0.011420348184429581,0.01140092426481932,0.2290430498248491,0.18343886282830071,0.19910749106520476,142.36332202095844,136.1374689756988,-0.20821596021767708,-0.13331613968596323
CVX,2,SU|EOG,0.8245756118405996,0.6044574229574398,0.009884492244652371,0.775253061637921,0.5079817183873527,0.01011718126581954,0.010102409160693063,0.2290430498248491,0.2473025086801164,-0.07972064146556934,142.36332202095844,153.18928256327578,-0.20821596021767708,-0.1692651669833719
CVX,2,SU|SLB,0.8195273622874141,0.5336386922520657,0.010734112033201904,0.6622192790734568,0.2937562614448226,0.01210744627534621,0.012103518527376424,0.2290430498248491,0.2381975535741257,-0.03996848520955831,142.36332202095844,170.91164574091093,-0.20821596021767708,-0.2190486427424787
CVX,2,SU|VLO,0.804595296842934,0.509713872562902,0.011006171341772683,0.6958014007166686,0.2854132552697033,0.012126899125940472,0.012174799339651049,0.2290430498248491,0.25935415428721753,-0.13233802329102562,142.36332202095844,204.4061491500077,-0.20821596021767708,-0.1587984411937967
CVX,2,SU|OXY,0.8114887031129473,0.5256712986007276,0.010825094642279431,0.7255400295454676,0.35218922573419686,0.011598203412409849,0.011592001202250339,0.2290430498248491,0.26133061375960626,-0.14096722847275944,142.36332202095844,167.41811736819173,-0.20821596021767708,-0.22030334126473838
CVX,2,SU|BKR,0.7763256763413526,0.457315562142269,0.011568953687964354,0.5988453038508967,0.16106518243430668,0.013198051426163714,0.01319162944910266,0.2290430498248491,0.23839393871803505,-0.040825901071159576,142.36332202095844,171.80096699566388,-0.20821596021767708,-0.21767860215691048
CVX,2,SU|E,0.7608625073978966,0.5452968559401447,0.010590837959212685,0.687138101985146,0.3552126612314501,0.011559733735999212,0.011564918712830326,0.2290430498248491,0.23473526141411605,-0.024852147199488472,142.36332202095844,176.58872408553262,-0.20821596021767708,-0.2025000472881895
CVX,2,SU|DVN,0.8107793386471249,0.46893119302032227,0.011454121829176692,0.7242947496721432,0.34892877645677745,0.011622733386604757,0.011621136018126496,0.2290430498248491,0.26130161931365287,-0.14084063896927734,142.36332202095844,171.5065394007204,-0.20821596021767708,-0.21994058162189567
CVX,2,SU|CNQ,0.7460539465579616,0.3836668598774975,0.012340413448834325,0.6887711422668205,0.24729266118590543,0.012496115299442338,0.012495320764407365,0.2290430498248491,0.2662823176593528,-0.1625863254221458,142.36332202095844,174.6909546121673,-0.20821596021767708,-0.21406098076519464
CVX,2,SU|OKE,0.7483883489468628,0.43783261758261627,0.011783855470438758,0.7066701180161603,0.40179087830629623,0.011159088176021978,0.011139375645163915,0.2290430498248491,0.23339540113199422,-0.01900232864727136,142.36332202095844,146.0313220674433,-0.20821596021767708,-0.1566446645739411
CVX,2,SU|PBA,0.6867881120212143,0.45023759064618396,0.011651874609055233,0.5866376272664137,0.27654529096841396,0.012269716197904824,0.012250110551182188,0.2290430498248491,0.19378650673352135,0.153929766121647,142.36332202095844,152.4647686136006,-0.20821596021767708,-0.1318950145866412
CVX,2,SU|FANG,0.7984058099332448,0.4296057925976644,0.011870549024027925,0.7192212078615782,0.36050282015078006,0.011520113577795065,0.011517378803143373,0.2290430498248491,0.2548425369208352,-0.11264034038891446,142.36332202095844,170.26194475787395,-0.20821596021767708,-0.2086685064350724
CVX,2,HAL|KMI,0.6480718762938318,0.2908596059959512,0.01322498008515785,0.6037531679266008,0.29229179931039195,0.012132898222549279,0.0121160609149685,0.2290430498248491,0.1995910208917479,0.12858730686490327,142.36332202095844,129.22899815698986,-0.20821596021767708,-0.1418765017043735
