basket_type,n_stocks,stocks,ticker,weight
unrestricted,3,COP|EOG|E,COP,0.427574229014345
unrestricted,3,COP|EOG|E,EOG,0.2224828568121512
unrestricted,3,COP|EOG|E,E,0.34994291417350376
unrestricted,3,COP|SU|OXY,COP,0.5549362453154112
unrestricted,3,COP|SU|OXY,SU,0.3251073481006762
unrestricted,3,COP|SU|OXY,OXY,0.1199564065839126
unrestricted,3,COP|SU|SLB,COP,0.5248267191801298
unrestricted,3,COP|SU|SLB,SU,0.28940108109921997
unrestricted,3,COP|SU|SLB,SLB,0.1857721997206504
unrestricted,3,COP|SU|IMO,COP,0.5515743571490193
unrestricted,3,COP|SU|IMO,SU,0.21510528263103312
unrestricted,3,COP|SU|IMO,IMO,0.23332036021994762
unrestricted,3,COP|SU|VLO,COP,0.5098649977526646
unrestricted,3,COP|SU|VLO,SU,0.28831723383180846
unrestricted,3,COP|SU|VLO,VLO,0.201817768415527
unrestricted,3,COP|SU|PSX,COP,0.4762393445532888
unrestricted,3,COP|SU|PSX,SU,0.26693016186217516
unrestricted,3,COP|SU|PSX,PSX,0.256830493584536
unrestricted,3,COP|SU|EQNR,COP,0.5071875772077675
unrestricted,3,COP|SU|EQNR,SU,0.2556806707329185
unrestricted,3,COP|SU|EQNR,EQNR,0.23713175205931408
unrestricted,3,COP|SU|OKE,COP,0.4586441873269238
unrestricted,3,COP|SU|OKE,SU,0.2508556604443202
unrestricted,3,COP|SU|OKE,OKE,0.2905001522287559
unrestricted,3,COP|SU|DVN,COP,0.628974163939552
unrestricted,3,COP|SU|DVN,SU,0.3475340177882642
unrestricted,3,COP|SU|DVN,DVN,0.02349181827218386
unrestricted,3,COP|SU|FANG,COP,0.5977401616614887
unrestricted,3,COP|SU|FANG,SU,0.3382340442250527
unrestricted,3,COP|SU|FANG,FANG,0.06402579411345861
unrestricted,3,COP|SU|CVE,COP,0.6309489798001269
unrestricted,3,COP|SU|CVE,SU,0.3325101779364502
unrestricted,3,COP|SU|CVE,CVE,0.03654084226342296
unrestricted,3,COP|SU|E,COP,0.46695704524950554
unrestricted,3,COP|SU|E,SU,0.2160312021895281
unrestricted,3,COP|SU|E,E,0.3170117525609664
unrestricted,3,COP|OXY|SLB,COP,0.6341231585210486
unrestricted,3,COP|OXY|SLB,OXY,0.13213645293591234
unrestricted,3,COP|OXY|SLB,SLB,0.23374038854303916
unrestricted,3,COP|OXY|IMO,COP,0.5668591404283356
unrestricted,3,COP|OXY|IMO,OXY,0.12031210470677181
unrestricted,3,COP|OXY|IMO,IMO,0.31282875486489264
unrestricted,3,COP|OXY|VLO,COP,0.6320998808752205
unrestricted,3,COP|OXY|VLO,OXY,0.13037484402124105
unrestricted,3,COP|OXY|VLO,VLO,0.2375252751035384
unrestricted,3,COP|OXY|PSX,COP,0.5742805103703958
unrestricted,3,COP|OXY|PSX,OXY,0.12376087090515132
unrestricted,3,COP|OXY|PSX,PSX,0.3019586187244528
unrestricted,3,COP|OXY|EQNR,COP,0.6119587105710271
unrestricted,3,COP|OXY|EQNR,OXY,0.10944979992739849
unrestricted,3,COP|OXY|EQNR,EQNR,0.2785914895015744
unrestricted,3,COP|OXY|OKE,COP,0.5466690829032697
unrestricted,3,COP|OXY|OKE,OXY,0.11701613206699024
unrestricted,3,COP|OXY|OKE,OKE,0.33631478502974016
unrestricted,3,COP|OXY|DVN,COP,0.8131421268485188
unrestricted,3,COP|OXY|DVN,OXY,0.16338887385290002
unrestricted,3,COP|OXY|DVN,DVN,0.023468999298581174
unrestricted,3,COP|OXY|FANG,COP,0.7771370266480193
unrestricted,3,COP|OXY|FANG,OXY,0.1482302276644178
unrestricted,3,COP|OXY|FANG,FANG,0.074632745687563
unrestricted,3,COP|OXY|CVE,COP,0.7232619862345313
unrestricted,3,COP|OXY|CVE,OXY,0.1362611925747092
unrestricted,3,COP|OXY|CVE,CVE,0.1404768211907595
unrestricted,3,COP|OXY|E,COP,0.48735745364878025
unrestricted,3,COP|OXY|E,OXY,0.13983727395171786
unrestricted,3,COP|OXY|E,E,0.37280527239950195
unrestricted,3,COP|SLB|IMO,COP,0.5189053416854728
unrestricted,3,COP|SLB|IMO,SLB,0.19314965532768005
unrestricted,3,COP|SLB|IMO,IMO,0.28794500298684716
unrestricted,3,COP|SLB|VLO,COP,0.5999883316122858
unrestricted,3,COP|SLB|VLO,SLB,0.19265077307383371
unrestricted,3,COP|SLB|VLO,VLO,0.20736089531388058
unrestricted,3,COP|SLB|PSX,COP,0.5598394464053916
unrestricted,3,COP|SLB|PSX,SLB,0.17303794405615347
unrestricted,3,COP|SLB|PSX,PSX,0.26712260953845496
unrestricted,3,COP|SLB|EQNR,COP,0.5449295289705004
unrestricted,3,COP|SLB|EQNR,SLB,0.19408421346813398
unrestricted,3,COP|SLB|EQNR,EQNR,0.2609862575613656
unrestricted,3,COP|SLB|OKE,COP,0.5156700558691213
unrestricted,3,COP|SLB|OKE,SLB,0.1757302459204449
unrestricted,3,COP|SLB|OKE,OKE,0.3085996982104338
unrestricted,3,COP|SLB|DVN,COP,0.7117702634547661
unrestricted,3,COP|SLB|DVN,SLB,0.24981781955069976
unrestricted,3,COP|SLB|DVN,DVN,0.038411916994534195
unrestricted,3,COP|SLB|FANG,COP,0.6871476384955358
unrestricted,3,COP|SLB|FANG,SLB,0.24223036469707876
unrestricted,3,COP|SLB|FANG,FANG,0.07062199680738544
unrestricted,3,COP|SLB|CVE,COP,0.6680966686374313
unrestricted,3,COP|SLB|CVE,SLB,0.22458794735503657
unrestricted,3,COP|SLB|CVE,CVE,0.10731538400753197
unrestricted,3,COP|SLB|E,COP,0.49250784485123317
unrestricted,3,COP|SLB|E,SLB,0.16699400823794816
unrestricted,3,COP|SLB|E,E,0.3404981469108187
unrestricted,3,COP|IMO|VLO,COP,0.5345641779864566
unrestricted,3,COP|IMO|VLO,IMO,0.27413250909680087
unrestricted,3,COP|IMO|VLO,VLO,0.19130331291674252
unrestricted,3,COP|IMO|PSX,COP,0.49383515889550794
unrestricted,3,COP|IMO|PSX,IMO,0.2576221040470333
unrestricted,3,COP|IMO|PSX,PSX,0.24854273705745875
unrestricted,3,COP|IMO|EQNR,COP,0.5330540473091847
unrestricted,3,COP|IMO|EQNR,IMO,0.2419595733089706
unrestricted,3,COP|IMO|EQNR,EQNR,0.2249863793818447
