ticker,lag,autocorrelation,observations,approx_95_threshold,significant
OKE,14,0.0182214423956415,10365,0.0192518034062941,False
OKE,15,-0.02600671943603307,10365,0.0192518034062941,True
OKE,16,-0.0013586331969698158,10365,0.0192518034062941,False
OKE,17,-0.004223236102645313,10365,0.0192518034062941,False
OKE,18,-0.03312238985190927,10365,0.0192518034062941,True
OKE,19,-0.019493672596290867,10365,0.0192518034062941,True
OKE,20,0.03432042855896889,10365,0.0192518034062941,True
LNG,1,-0.04921032263244854,8151,0.021709540171593437,True
LNG,2,0.0047602365544882775,8151,0.021709540171593437,False
LNG,3,-0.03764293814886759,8151,0.021709540171593437,True
LNG,4,-0.00381465756053504,8151,0.021709540171593437,False
LNG,5,0.016268499736485018,8151,0.021709540171593437,False
LNG,6,-0.019626236459098403,8151,0.021709540171593437,False
LNG,7,0.01392234880019347,8151,0.021709540171593437,False
LNG,8,-0.007837454462204923,8151,0.021709540171593437,False
LNG,9,0.01595185553349061,8151,0.021709540171593437,False
LNG,10,-0.004121944309745727,8151,0.021709540171593437,False
LNG,11,-0.014920638333161,8151,0.021709540171593437,False
LNG,12,-0.01423842112023245,8151,0.021709540171593437,False
LNG,13,0.0030969898562486346,8151,0.021709540171593437,False
LNG,14,0.022759227754147425,8151,0.021709540171593437,True
LNG,15,0.009540402496900774,8151,0.021709540171593437,False
LNG,16,0.008105515253583674,8151,0.021709540171593437,False
LNG,17,0.007238773967167507,8151,0.021709540171593437,False
LNG,18,-0.022458536461614304,8151,0.021709540171593437,True
LNG,19,0.0005213812118953217,8151,0.021709540171593437,False
LNG,20,0.006482068531902196,8151,0.021709540171593437,False
OXY,1,-0.025104401243843142,11250,0.01847905721500844,True
OXY,2,-0.010156669845880104,11250,0.01847905721500844,False
OXY,3,-0.006037347364689391,11250,0.01847905721500844,False
OXY,4,-0.03236421359387972,11250,0.01847905721500844,True
OXY,5,0.0077350792842726885,11250,0.01847905721500844,False
OXY,6,0.004387711295646459,11250,0.01847905721500844,False
OXY,7,0.003715621878180405,11250,0.01847905721500844,False
OXY,8,0.009093179921745343,11250,0.01847905721500844,False
OXY,9,0.00799204925622158,11250,0.01847905721500844,False
OXY,10,0.020886395027262642,11250,0.01847905721500844,True
OXY,11,-0.01869388518395487,11250,0.01847905721500844,True
OXY,12,-0.005995285595360113,11250,0.01847905721500844,False
OXY,13,-0.02582239876149923,11250,0.01847905721500844,True
OXY,14,0.006711778976394626,11250,0.01847905721500844,False
OXY,15,0.02280146006619184,11250,0.01847905721500844,True
OXY,16,0.0019978977986170837,11250,0.01847905721500844,False
OXY,17,0.005576058685703829,11250,0.01847905721500844,False
OXY,18,-0.016299173847723076,11250,0.01847905721500844,False
